年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,得票率%,略称党名,党順序,自治体コード
2015,墨田,当,1936.0,坂井 由香子,,49.0,女,自民,新,政党支部役員,2.07,自民,1.0,131075
2015,墨田,当,1886.0,樋口 敏郎,,64.0,男,自民,現,会社役員,2.02,自民,1.0,131075
2015,墨田,当,1864.133,田中 哲,,56.0,男,無所属,現,墨田区議会議員,2.0,無所属,11.0,131075
2015,墨田,落,1753.0,宇土 行弥,,25.0,男,自民,新,政党役員,1.88,自民,1.0,131075
2015,墨田,落,1665.0,出羽 邦夫,,62.0,男,自民,現,墨田区議会議員,1.78,自民,1.0,131075
2015,墨田,落,1596.0,畠 知里,,31.0,女,自民,新,党支部役員,1.71,自民,1.0,131075
2015,墨田,落,1423.0,細田 一夫,,65.0,男,無所属,現,ミュージックショップ経営,1.52,無所属,11.0,131075
2015,墨田,落,1061.0,景山 祐一,,26.0,男,無所属,新,会社経営,1.14,無所属,11.0,131075
2015,墨田,落,744.0,青柳 吉季,,43.0,男,墨田の福祉を良くする会,新,社会福祉士,0.8,,,131075
2015,墨田,落,710.0,萩野 義和,,67.0,男,無所属,新,会社員,0.76,無所属,11.0,131075
2015,墨田,落,694.0,下家 淳の介,,43.0,男,次世代,新,会社役員,0.74,諸派,99.0,131075
2015,墨田,落,672.0,高田 一太郎,,51.0,男,無所属,新,会社役員,0.72,無所属,11.0,131075
2015,墨田,落,503.0,染谷 力,,36.0,男,緑友会,新,会社役員,0.54,,,131075
2019,墨田,当,6189.0,佐藤 篤,,33.0,男,自民,現,,6.39,自民,1.0,131075
2019,墨田,当,4328.0,阿部 喜見子,,55.0,女,立憲,現,,4.47,立憲,2.0,131075
2019,墨田,当,4225.0,井上 ノエミ,,57.0,女,無所属,現,,4.36,無所属,11.0,131075
2019,墨田,当,3901.0,福田 はるみ,,55.0,女,自民,現,,4.03,自民,1.0,131075
2019,墨田,当,3812.0,加藤 拓,,39.0,男,自民,現,,3.94,自民,1.0,131075
2019,墨田,当,3724.0,下村 緑,,37.0,女,自民,現,,3.85,自民,1.0,131075
2019,墨田,当,3275.0,中村 隆宏,,38.0,男,立憲,新,,3.38,立憲,2.0,131075
2019,墨田,当,3272.0,堀 吉彰,,31.0,男,無所属,現,,3.38,無所属,11.0,131075
2019,墨田,当,3180.0,藤崎 剛暉,,29.0,男,自民,新,,3.28,自民,1.0,131075
2019,墨田,当,2819.0,大越 勝広,,54.0,男,公明,現,,2.91,公明,4.0,131075
2019,墨田,当,2787.0,鞆 宣子,,55.0,女,公明,現,,2.88,公明,4.0,131075
2019,墨田,当,2768.981,田中 哲,,60.0,男,無所属,現,,2.86,無所属,11.0,131075
2019,墨田,当,2699.0,滝沢 正宜,,49.0,男,自民,新,,2.79,自民,1.0,131075
2019,墨田,当,2638.629,坂井 ユカコ,,53.0,女,自民,現,,2.72,自民,1.0,131075
2019,墨田,当,2618.0,山下 博美,,51.0,女,共産,新,,2.7,共産,5.0,131075
2019,墨田,当,2558.889,高橋 典子,,46.0,女,公明,新,,2.64,公明,4.0,131075
2019,墨田,当,2530.0,羽田 福代,,59.0,女,公明,現,,2.61,公明,4.0,131075
2019,墨田,当,2497.0,加納 進,,60.0,男,公明,現,,2.58,公明,4.0,131075
2019,墨田,当,2441.0,沖山 仁,,70.0,男,自民,現,,2.52,自民,1.0,131075
2019,墨田,当,2400.0,木内 清,,64.0,男,自民,現,,2.48,自民,1.0,131075
2019,墨田,当,2391.11,高橋 正利,,57.0,男,公明,現,,2.47,公明,4.0,131075
2019,墨田,当,2253.0,甚野 博義,,62.0,男,公明,現,,2.33,公明,4.0,131075
2019,墨田,当,2161.0,神足 重治,,57.0,男,NHKから国民を守る党,新,,2.23,NHK,9.0,131075
2019,墨田,当,2137.37,坂井 秀光,,52.0,男,自民,新,,2.21,自民,1.0,131075
2019,墨田,当,2021.0,浅野 清美,,40.0,女,共産,現,,2.09,共産,5.0,131075
2019,墨田,当,1992.0,樋口 敏郎,,68.0,男,自民,現,,2.06,自民,1.0,131075
2019,墨田,当,1910.0,原 努,,37.0,男,共産,現,,1.97,共産,5.0,131075
2019,墨田,当,1875.018,田中 邦友,,71.0,男,自民,現,,1.94,自民,1.0,131075
2019,墨田,当,1866.0,渋田 智秀,,53.0,男,都民ファーストの会,現,,1.93,諸派,99.0,131075
2019,墨田,当,1816.0,戸嶋 剛,,45.0,男,共産,現,,1.88,共産,5.0,131075
2019,墨田,当,1781.0,高柳 東彦,,62.0,男,共産,現,,1.84,共産,5.0,131075
2019,墨田,当,1701.0,大瀬 康介,,60.0,男,墨田オンブズマン,現,,1.76,,,131075
2019,墨田,落,1599.0,村本 裕哉,,33.0,男,共産,現,,1.65,共産,5.0,131075
2019,墨田,落,1318.0,小出 誠一郎,,45.0,男,自民,新,,1.36,自民,1.0,131075
2019,墨田,落,1202.0,下家 淳之介,,47.0,男,維新,新,,1.24,維新,3.0,131075
2019,墨田,落,998.0,青柳 吉季,,47.0,男,墨田の福祉を良くする会,新,,1.03,,,131075
2019,墨田,落,631.0,高田 一太郎,,55.0,男,国民,新,,0.65,国民,6.0,131075
2011,江東,当,6121.0,大矢根 匠,,49.0,男,みんな,新,政党役員,3.58,諸派,99.0,131083
2011,江東,当,5608.0,高橋 恵海,,42.0,女,自民,現,区議会議員,3.28,自民,1.0,131083
2011,江東,当,5242.0,星野 博,,63.0,男,自民,現,会社役員,3.07,自民,1.0,131083
2011,江東,当,5072.63,鈴木 清人,,55.0,男,みんな,元,議員秘書,2.97,諸派,99.0,131083
2011,江東,当,4418.0,米沢 和裕,,51.0,男,自民,元,政党役員,2.59,自民,1.0,131083
2011,江東,当,4108.369,鈴木 綾子,,36.0,女,民主,新,会社員,2.4,民主,80.0,131083
2011,江東,当,4046.0,鬼頭 達也,,57.0,男,みんな,新,会社役員,2.37,諸派,99.0,131083
2011,江東,当,3904.0,山本 香代子,,50.0,女,無所属,現,不動産貸付業,2.29,無所属,11.0,131083
2011,江東,当,3856.977,吉田 義康,,73.0,男,自民,現,会社役員,2.26,自民,1.0,131083
2011,江東,当,3622.0,板津 道也,,41.0,男,みんな,現,区議会議員,2.12,諸派,99.0,131083
2011,江東,当,3599.0,大嵩崎 かおり,,43.0,女,共産,現,区議会議員,2.11,共産,5.0,131083
2011,江東,当,3585.0,堀川 幸志,,72.0,男,自民,現,会社社長,2.1,自民,1.0,131083
2011,江東,当,3339.0,榎本 雄一,,55.0,男,自民,現,区議会議員,1.95,自民,1.0,131083
2011,江東,当,3314.0,若林 茂,,52.0,男,自民,現,区議会議員,1.94,自民,1.0,131083
2011,江東,当,3311.0,関根 友子,,55.0,女,公明,新,無職,1.94,公明,4.0,131083
2011,江東,当,3289.0,正保 幹雄,,53.0,男,共産,現,区議会議員,1.93,共産,5.0,131083
2011,江東,当,3239.0,佐竹 敏子,,57.0,女,公明,現,区議会議員,1.9,公明,4.0,131083
2011,江東,当,3218.026,高村 直樹,,58.0,男,公明,現,区議会議員,1.88,公明,4.0,131083
2011,江東,当,3205.973,高村 きよみ,,50.0,女,公明,新,無職,1.88,公明,4.0,131083
2011,江東,当,3182.0,磯野 繁夫,,54.0,男,公明,現,区議会議員,1.86,公明,4.0,131083
2011,江東,当,3143.0,細田 勇,,50.0,男,公明,現,区議会議員,1.84,公明,4.0,131083
2011,江東,当,3119.0,石川 邦夫,,43.0,男,公明,現,区議会議員,1.83,公明,4.0,131083
2011,江東,当,3112.0,甚野 謙,,44.0,男,民主,現,区議会議員,1.82,民主,80.0,131083
2011,江東,当,3088.171,佐藤 信夫,,50.0,男,自民,現,区議会議員,1.81,自民,1.0,131083
2011,江東,当,3037.0,小島 和芳,,52.0,男,公明,現,区議会議員,1.78,公明,4.0,131083
2011,江東,当,2940.0,菅谷 俊一,,56.0,男,共産,現,区議会議員,1.72,共産,5.0,131083
2011,江東,当,2848.0,秋田 茂夫,,60.0,男,公明,現,区議会議員,1.67,公明,4.0,131083
2011,江東,当,2845.0,竹田 将英,,44.0,男,自民,現,区議会議員,1.67,自民,1.0,131083
2011,江東,当,2801.0,伊藤 嘉浩,,41.0,男,みんな,新,会社経営,1.64,諸派,99.0,131083
2011,江東,当,2770.0,斉藤 信行,,63.0,男,共産,現,区議会議員,1.62,共産,5.0,131083
2011,江東,当,2707.0,剣先 美彦,,52.0,男,自民,新,会社役員,1.58,自民,1.0,131083
2011,江東,当,2704.0,新島 恒雄,,57.0,男,無所属,現,区議会議員,1.58,無所属,11.0,131083
2011,江東,当,2701.0,福馬 恵美子,,59.0,女,民主,現,区議会議員,1.58,民主,80.0,131083
2011,江東,当,2690.0,河野 清史,,39.0,男,公明,新,無職,1.57,公明,4.0,131083
2011,江東,当,2677.569,中村 雅子,,60.0,女,無所属,現,区議会議員,1.57,無所属,11.0,131083
2011,江東,当,2654.0,白岩 忠夫,,64.0,男,無所属,現,会社役員,1.55,無所属,11.0,131083
2011,江東,当,2543.0,添谷 良夫,,58.0,男,共産,現,区議会議員,1.49,共産,5.0,131083
2011,江東,当,2530.0,庄野 剛志,,41.0,男,自民,新,歯科技工所経営,1.48,自民,1.0,131083
2011,江東,当,2440.0,見山 伸路,,30.0,男,無所属,新,無職,1.43,無所属,11.0,131083
2011,江東,当,2432.0,菊池 幸江,,57.0,女,共産,現,区議会議員,1.42,共産,5.0,131083
2011,江東,当,2423.0,図師 和美,,45.0,女,江東・生活者ネットワーク,新,無職,1.42,,,131083
2011,江東,当,2423.0,中沢 正夫,,77.0,男,自民,現,区議会議員,1.42,自民,1.0,131083
2011,江東,当,2347.0,赤羽目 民雄,,33.0,男,共産,現,区議会議員,1.37,共産,5.0,131083
2011,江東,当,2327.0,徳永 雅博,,49.0,男,民主,現,区議会議員,1.36,民主,80.0,131083
2011,江東,落,2321.022,吉田 明,,61.0,男,民主,現,区議会議員,1.36,民主,80.0,131083
2011,江東,落,2202.0,前田 馨,,44.0,女,無所属,現,区議会議員,1.29,無所属,11.0,131083
2011,江東,落,1946.0,坂口 啓史,,31.0,男,共産,新,団体職員,1.14,共産,5.0,131083
2011,江東,落,1823.43,中村 隆宏,,30.0,男,民主,新,会社役員,1.07,民主,80.0,131083
2011,江東,落,1707.0,門田 マミ,,26.0,女,無所属,新,会社員,1.0,無所属,11.0,131083
2011,江東,落,1667.788,山口 雅司,,52.0,男,民主,新,建材販売業,0.98,民主,80.0,131083
2011,江東,落,1611.0,重松 佳幸,,26.0,男,自民,新,無職,0.94,自民,1.0,131083
2011,江東,落,1395.0,大家 弘道,,54.0,男,民主,現,区議会議員,0.82,民主,80.0,131083
2011,江東,落,1280.211,山口 正弘,,32.0,男,民主,現,区議会議員,0.75,民主,80.0,131083
2011,江東,落,1110.0,猪上 一生,,34.0,男,民主,新,団体職員,0.65,民主,80.0,131083
2011,江東,落,895.0,森脇 賢,,41.0,男,民主,新,無職,0.52,民主,80.0,131083
2011,江東,落,868.0,砂川 定史,,33.0,男,民主,現,区議会議員,0.51,民主,80.0,131083
2011,江東,落,806.828,佐藤 亨,,40.0,男,無所属,新,会社員,0.47,無所属,11.0,131083
2011,江東,落,749.0,辰野 栄里子,,52.0,女,民主,新,手話通訳者,0.44,民主,80.0,131083
2011,江東,落,402.0,村越 保夫,,50.0,男,無所属,新,医療事務員,0.24,無所属,11.0,131083
2011,江東,落,312.0,三宮 広司,,29.0,男,無所属,新,会社員,0.18,無所属,11.0,131083
2011,江東,落,185.0,中川 秀樹,,61.0,男,無所属,新,行政書士,0.11,無所属,11.0,131083
2015,江東,当,6877.0,川北 直人,,40.0,男,無所属,元,会社役員,3.83,無所属,11.0,131083
2015,江東,当,4958.0,吉田 要,,37.0,男,維新,新,介護ヘルパー,2.76,維新,3.0,131083
2015,江東,当,4902.0,高橋 恵海,,46.0,女,自民,現,区議会議員,2.73,自民,1.0,131083
2015,江東,当,4827.639,山本 香代子,,54.0,女,自民,現,区議会議員,2.69,自民,1.0,131083
2015,江東,当,4802.0,見山 伸路,,34.0,男,無所属,現,区議会議員,2.67,無所属,11.0,131083
2015,江東,当,4555.0,大嵩崎 かおり,,47.0,女,共産,現,区議会議員,2.54,共産,5.0,131083
2015,江東,当,4326.969,鈴木 清人,,59.0,男,維新,現,区議会議員,2.41,維新,3.0,131083
2015,江東,当,4069.0,添谷 良夫,,62.0,男,共産,現,区議会議員,2.27,共産,5.0,131083
2015,江東,当,4011.68,鈴木 綾子,,40.0,女,民主,現,区議会議員,2.23,民主,80.0,131083
2015,江東,当,3841.0,米沢 和裕,,55.0,男,自民,現,区議会議員,2.14,自民,1.0,131083
2015,江東,当,3821.0,徳永 雅博,,53.0,男,民主,現,区議会議員,2.13,民主,80.0,131083
2015,江東,当,3790.0,釼先 美彦,,56.0,男,自民,現,区議会議員,2.11,自民,1.0,131083
2015,江東,当,3686.0,佐藤 信夫,,55.0,男,自民,現,区議会議員,2.05,自民,1.0,131083
2015,江東,当,3536.58,堀川 幸志,,76.0,男,自民,現,会社社長,1.97,自民,1.0,131083
2015,江東,当,3466.0,菊池 幸江,,61.0,女,共産,現,区議会議員,1.93,共産,5.0,131083
2015,江東,当,3450.0,正保 幹雄,,57.0,男,共産,現,区議会議員,1.92,共産,5.0,131083
2015,江東,当,3365.0,鬼頭 達也,,61.0,男,維新,現,酒類販売経営,1.87,維新,3.0,131083
2015,江東,当,3346.0,福馬 恵美子,,63.0,女,民主,現,区議会議員,1.86,民主,80.0,131083
2015,江東,当,3333.131,中村 雅子,,64.0,女,無所属,現,区議会議員,1.86,無所属,11.0,131083
2015,江東,当,3299.0,河野 清史,,43.0,男,公明,現,区議会議員,1.84,公明,4.0,131083
2015,江東,当,3250.0,榎本 雄一,,59.0,男,自民,現,区議会議員,1.81,自民,1.0,131083
2015,江東,当,3206.0,大矢根 匠,,53.0,男,無所属,現,区議会議員,1.79,無所属,11.0,131083
2015,江東,当,3199.403,高村 きよみ,,54.0,女,公明,現,区議会議員,1.78,公明,4.0,131083
2015,江東,当,3157.0,板津 道也,,45.0,男,維新,現,区議会議員,1.76,維新,3.0,131083
2015,江東,当,3117.0,星野 博,,67.0,男,自民,現,会社役員,1.74,自民,1.0,131083
2015,江東,当,3115.0,屋敷田 綾香,,29.0,女,無所属,新,無職,1.73,無所属,11.0,131083
2015,江東,当,3045.0,佐竹 敏子,,61.0,女,公明,現,区議会議員,1.7,公明,4.0,131083
2015,江東,当,3033.0,菅谷 俊一,,60.0,男,共産,現,区議会議員,1.69,共産,5.0,131083
2015,江東,当,3028.0,中嶋 雅樹,,53.0,男,自民,新,会社役員,1.69,自民,1.0,131083
2015,江東,当,2996.0,石川 邦夫,,47.0,男,公明,現,区議会議員,1.67,公明,4.0,131083
2015,江東,当,2994.0,西垣 誠,,43.0,男,自民,新,会社員,1.67,自民,1.0,131083
2015,江東,当,2988.0,赤羽目 民雄,,37.0,男,共産,現,区議会議員,1.66,共産,5.0,131083
2015,江東,当,2900.0,関根 友子,,59.0,女,公明,現,区議会議員,1.62,公明,4.0,131083
2015,江東,当,2900.0,磯野 繁夫,,58.0,男,公明,現,区議会議員,1.62,公明,4.0,131083
2015,江東,当,2877.36,山本 真,,34.0,男,共産,新,政党役員,1.6,共産,5.0,131083
2015,江東,当,2815.596,高村 直樹,,62.0,男,公明,現,区議会議員,1.57,公明,4.0,131083
2015,江東,当,2779.0,豊島 成彦,,44.0,男,自民,元,日本公認会計士協会準会員,1.55,自民,1.0,131083
2015,江東,当,2701.0,細田 勇,,54.0,男,公明,現,区議会議員,1.5,公明,4.0,131083
2015,江東,当,2685.0,若林 茂,,56.0,男,自民,現,区議会議員,1.5,自民,1.0,131083
2015,江東,当,2661.0,三次 由梨香,,29.0,女,無所属,新,会社役員,1.48,無所属,11.0,131083
2015,江東,当,2618.0,図師 和美,,49.0,女,江東・生活者ネットワーク,現,区議会議員,1.46,,,131083
2015,江東,当,2608.0,白岩 忠夫,,68.0,男,無所属,現,会社役員,1.45,無所属,11.0,131083
2015,江東,当,2551.419,矢次 浩二,,51.0,男,公明,新,無職,1.42,公明,4.0,131083
2015,江東,当,2526.0,重松 佳幸,,30.0,男,自民,新,特定非営利活動法人理事長,1.41,自民,1.0,131083
2015,江東,落,2485.0,新島 恒雄,,61.0,男,無所属,現,区議会議員,1.38,無所属,11.0,131083
2015,江東,落,2430.0,小島 和芳,,56.0,男,公明,現,区議会議員,1.35,公明,4.0,131083
2015,江東,落,2285.0,前田 馨,,48.0,女,無所属,元,無職,1.27,無所属,11.0,131083
2015,江東,落,2206.0,伊藤 嘉浩,,45.0,男,維新,現,区議会議員,1.23,維新,3.0,131083
2015,江東,落,2066.0,庄野 剛志,,45.0,男,自民,現,区議会議員,1.15,自民,1.0,131083
2015,江東,落,1947.0,畠中 博資,,60.0,男,共産,新,団体職員,1.08,共産,5.0,131083
2015,江東,落,1782.0,甚野 謙,,48.0,男,無所属,現,区議会議員,0.99,無所属,11.0,131083
2015,江東,落,1213.868,中村 隆宏,,34.0,男,無所属,新,会社役員,0.68,無所属,11.0,131083
2015,江東,落,1188.0,副島 規正,,51.0,男,元気,新,会社経営者,0.66,諸派,99.0,131083
2015,江東,落,1100.0,口広 晴美,,64.0,女,次世代,新,会社役員,0.61,諸派,99.0,131083
2015,江東,落,909.0,門田 マミ,,30.0,女,無所属,新,キャリア・コンサルタント,0.51,無所属,11.0,131083
2015,江東,落,801.0,砂川 定史,,37.0,男,無所属,元,無職,0.45,無所属,11.0,131083
2015,江東,落,425.0,沢田 保,,48.0,男,無所属,新,非正規社員,0.24,無所属,11.0,131083
2015,江東,落,402.0,新山 高一郎,,59.0,男,幸福実現党,新,政党役員,0.22,諸派,99.0,131083
2015,江東,落,382.35,鈴木 紀博,,59.0,男,無所属,新,シンクタンク研究員,0.21,無所属,11.0,131083
2015,江東,落,265.0,和田 清,,44.0,男,無所属,新,会社員,0.15,無所属,11.0,131083
2019,江東,当,8083.0,川北 直人,,44.0,男,自民,現,,4.25,自民,1.0,131083
2019,江東,当,5705.017,山本 香代子,,58.0,女,自民,現,,3.0,自民,1.0,131083
2019,江東,当,5543.492,鈴木 綾子,,44.0,女,立憲,現,,2.92,立憲,2.0,131083
2019,江東,当,5054.0,若林 茂,,60.0,男,自民,現,,2.66,自民,1.0,131083
2019,江東,当,4627.0,大嵩崎 かおり,,51.0,女,共産,現,,2.43,共産,5.0,131083
2019,江東,当,4622.0,酒井 菜摘,,32.0,女,立憲,新,,2.43,立憲,2.0,131083
2019,江東,当,4485.0,中根 卓也,,39.0,男,公明,新,,2.36,公明,4.0,131083
2019,江東,当,4192.0,室達 康宏,,38.0,男,維新,新,,2.2,維新,3.0,131083
2019,江東,当,4179.0,大矢根 匠,,57.0,男,自民,現,,2.2,自民,1.0,131083
2019,江東,当,4150.0,金子 央,,35.0,男,自民,新,,2.18,自民,1.0,131083
2019,江東,当,3987.0,西垣 誠,,47.0,男,自民,現,,2.1,自民,1.0,131083
2019,江東,当,3785.0,正保 幹雄,,61.0,男,共産,現,,1.99,共産,5.0,131083
2019,江東,当,3746.0,見山 伸路,,38.0,男,無所属,現,,1.97,無所属,11.0,131083
2019,江東,当,3710.0,屋敷田 綾香,,33.0,女,無所属,現,,1.95,無所属,11.0,131083
2019,江東,当,3699.0,千葉 早希恵,,39.0,女,江東・生活者ネットワーク,新,,1.95,,,131083
2019,江東,当,3630.0,三戸 安弥,,30.0,女,無所属,新,,1.91,無所属,11.0,131083
2019,江東,当,3617.0,甚野 謙,,52.0,男,立憲,元,,1.9,立憲,2.0,131083
2019,江東,当,3614.0,佐竹 敏子,,65.0,女,公明,現,,1.9,公明,4.0,131083
2019,江東,当,3542.0,吉田 要,,41.0,男,国民,現,,1.86,国民,6.0,131083
2019,江東,当,3517.0,磯野 繁夫,,62.0,男,公明,現,,1.85,公明,4.0,131083
2019,江東,当,3516.0,矢次 浩二,,55.0,男,公明,現,,1.85,公明,4.0,131083
2019,江東,当,3507.0,石川 邦夫,,51.0,男,公明,現,,1.84,公明,4.0,131083
2019,江東,当,3502.0,堀川 幸志,,80.0,男,自民,現,,1.84,自民,1.0,131083
2019,江東,当,3483.0,板津 道也,,49.0,男,無所属,現,,1.83,無所属,11.0,131083
2019,江東,当,3448.0,鬼頭 達也,,65.0,男,無所属,現,,1.81,無所属,11.0,131083
2019,江東,当,3356.0,関根 友子,,63.0,女,公明,現,,1.77,公明,4.0,131083
2019,江東,当,3288.0,小島 和芳,,60.0,男,公明,元,,1.73,公明,4.0,131083
2019,江東,当,3253.0,高村 きよみ,,58.0,女,公明,現,,1.71,公明,4.0,131083
2019,江東,当,3150.0,中嶋 雅樹,,57.0,男,自民,現,,1.66,自民,1.0,131083
2019,江東,当,3136.0,米沢 和裕,,59.0,男,自民,現,,1.65,自民,1.0,131083
2019,江東,当,3058.0,河野 清史,,47.0,男,公明,現,,1.61,公明,4.0,131083
2019,江東,当,2959.0,星野 博,,71.0,男,自民,現,,1.56,自民,1.0,131083
2019,江東,当,2922.0,三次 由梨香,,33.0,女,あたらしい党,現,,1.54,諸派,99.0,131083
2019,江東,当,2889.0,新島 恒雄,,65.0,男,立憲,元,,1.52,立憲,2.0,131083
2019,江東,当,2880.0,二瓶 文隆,,59.0,男,NHKから国民を守る党,新,,1.51,NHK,9.0,131083
2019,江東,当,2849.0,佐藤 信夫,,58.0,男,自民,現,,1.5,自民,1.0,131083
2019,江東,当,2842.0,重松 佳幸,,34.0,男,自民,現,,1.49,自民,1.0,131083
2019,江東,当,2840.0,白岩 忠夫,,72.0,男,無所属,現,,1.49,無所属,11.0,131083
2019,江東,当,2823.0,榎本 雄一,,63.0,男,自民,現,,1.48,自民,1.0,131083
2019,江東,当,2766.0,赤羽目 民雄,,41.0,男,共産,現,,1.45,共産,5.0,131083
2019,江東,当,2730.0,釼先 美彦,,60.0,男,自民,現,,1.44,自民,1.0,131083
2019,江東,当,2713.0,徳永 雅博,,57.0,男,国民,現,,1.43,国民,6.0,131083
2019,江東,当,2622.0,中村 雅子,,68.0,女,無所属,現,,1.38,無所属,11.0,131083
2019,江東,当,2604.0,福馬 恵美子,,67.0,女,立憲,現,,1.37,立憲,2.0,131083
2019,江東,落,2424.982,山本 真,,38.0,男,共産,現,,1.28,共産,5.0,131083
2019,江東,落,2411.389,鈴木 清人,,63.0,男,無所属,現,,1.27,無所属,11.0,131083
2019,江東,落,2337.0,菅谷 俊一,,64.0,男,共産,現,,1.23,共産,5.0,131083
2019,江東,落,2324.0,西部 唯史,,27.0,男,共産,新,,1.22,共産,5.0,131083
2019,江東,落,2315.0,間庭 尚之,,46.0,男,無所属,新,,1.22,無所属,11.0,131083
2019,江東,落,2193.0,豊島 成彦,,48.0,男,自民,現,,1.15,自民,1.0,131083
2019,江東,落,2121.0,大滝 通,,57.0,男,共産,新,,1.12,共産,5.0,131083
2019,江東,落,2059.0,前田 馨,,52.0,女,無所属,元,,1.08,無所属,11.0,131083
2019,江東,落,1822.0,庄野 剛志,,49.0,男,自民,元,,0.96,自民,1.0,131083
2019,江東,落,1691.0,畠中 博資,,64.0,男,共産,新,,0.89,共産,5.0,131083
2019,江東,落,1128.117,鈴木 陵允,,37.0,男,無所属,新,,0.59,無所属,11.0,131083
2019,江東,落,660.0,山崎 由頼,,47.0,男,無所属,新,,0.35,無所属,11.0,131083
2019,江東,落,603.0,表 奈就子,,35.0,女,幸福実現党,新,,0.32,諸派,99.0,131083
2011,中野,当,3451.512,高橋 一実,,50.0,男,自民,新,,3.35,自民,1.0,131148
2011,中野,当,2852.0,稲垣 淳子,,40.0,女,無所属,現,,2.77,無所属,11.0,131148
2011,中野,当,2635.0,久保 里香,,47.0,女,公明,現,,2.56,公明,4.0,131148
2011,中野,当,2630.0,武藤 有子,,55.0,女,無所属,現,,2.56,無所属,11.0,131148
2011,中野,当,2577.0,市川 稔,,56.0,男,自民,現,,2.5,自民,1.0,131148
2011,中野,当,2470.0,出井 良輔,,37.0,男,自民,現,,2.4,自民,1.0,131148
2011,中野,当,2378.487,高橋 千あき,,55.0,女,自民,現,,2.31,自民,1.0,131148
2011,中野,当,2370.0,来住 和行,,63.0,男,共産,現,,2.3,共産,5.0,131148
2011,中野,当,2355.0,北原 奉昭,,65.0,男,自民,現,,2.29,自民,1.0,131148
2011,中野,当,2353.0,奥田 憲二,,36.0,男,無所属,元,,2.29,無所属,11.0,131148
2011,中野,当,2178.0,梁川 妙子,,60.0,女,公明,現,,2.12,公明,4.0,131148
2011,中野,当,2144.0,森 隆之,,28.0,男,民主,現,,2.08,民主,80.0,131148
2011,中野,当,2065.0,石川 直行,,52.0,男,みんな,新,,2.01,諸派,99.0,131148
2011,中野,当,2046.0,佐伯 利昭,,55.0,男,民主,現,,1.99,民主,80.0,131148
2011,中野,当,2030.035,伊東 伸治,,53.0,男,自民,現,,1.97,自民,1.0,131148
2011,中野,当,1994.0,大内 慎吾,,49.0,男,自民,現,,1.94,自民,1.0,131148
2011,中野,当,1989.0,篠 国昭,,70.0,男,自民,現,,1.93,自民,1.0,131148
2011,中野,当,1975.057,小林 秀明,,57.0,男,公明,現,,1.92,公明,4.0,131148
2011,中野,当,1960.0,内川 和久,,51.0,男,自民,現,,1.9,自民,1.0,131148
2011,中野,当,1912.0,酒井 琢也,,37.0,男,民主,現,,1.86,民主,80.0,131148
2011,中野,当,1902.453,小林 善一,,52.0,男,公明,新,,1.85,公明,4.0,131148
2011,中野,当,1902.0,林 雅美,,47.0,女,中野・生活者ネットワーク,現,,1.85,,,131148
2011,中野,当,1897.0,若林 重男,,40.0,男,自民,新,,1.84,自民,1.0,131148
2011,中野,当,1888.964,伊藤 正信,,47.0,男,自民,現,,1.84,自民,1.0,131148
2011,中野,当,1886.488,平山 英明,,42.0,男,公明,現,,1.83,公明,4.0,131148
2011,中野,当,1880.0,木村 広一,,40.0,男,公明,新,,1.83,公明,4.0,131148
2011,中野,当,1851.81,南 勝彦,,50.0,男,公明,現,,1.8,公明,4.0,131148
2011,中野,当,1849.0,近藤 小枝子,,50.0,女,無所属,現,,1.8,無所属,11.0,131148
2011,中野,当,1822.0,岩永 志保子,,58.0,女,共産,現,,1.77,共産,5.0,131148
2011,中野,当,1820.0,甲田 百合子,,41.0,女,公明,新,,1.77,公明,4.0,131148
2011,中野,当,1777.0,佐野 礼治,,64.0,男,自民,現,,1.73,自民,1.0,131148
2011,中野,当,1758.0,長沢 和彦,,49.0,男,共産,現,,1.71,共産,5.0,131148
2011,中野,当,1757.0,関戸 進,,38.0,男,共産,現,,1.71,共産,5.0,131148
2011,中野,当,1753.0,樋口 和正,,57.0,男,自民,現,,1.7,自民,1.0,131148
2011,中野,当,1685.0,白井 秀史,,41.0,男,公明,現,,1.64,公明,4.0,131148
2011,中野,当,1683.198,金子 洋,,49.0,男,共産,新,,1.64,共産,5.0,131148
2011,中野,当,1659.0,加瀬 次郎,,61.0,男,共産,現,,1.61,共産,5.0,131148
2011,中野,当,1636.0,浦野 智美,,30.0,女,共産,新,,1.59,共産,5.0,131148
2011,中野,当,1620.0,石坂 わたる,,34.0,男,無所属,新,,1.57,無所属,11.0,131148
2011,中野,当,1573.0,後藤 英之,,39.0,男,みんな,新,,1.53,諸派,99.0,131148
2011,中野,当,1530.0,中村 延子,,29.0,女,民主,新,,1.49,民主,80.0,131148
2011,中野,当,1435.0,吉原 宏,,50.0,男,自民,現,,1.39,自民,1.0,131148
2011,中野,落,1428.0,小宮山 隆志,,41.0,男,無所属,新,,1.39,無所属,11.0,131148
2011,中野,落,1341.0,山口 佳織,,37.0,女,共産,現,,1.3,共産,5.0,131148
2011,中野,落,1325.0,坪井 恵美,,29.0,女,無所属,現,,1.29,無所属,11.0,131148
2011,中野,落,1320.0,稲葉 将樹,,32.0,男,みんな,新,,1.28,諸派,99.0,131148
